,Index,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BBh,SO,SLG,OPS,PTS,Type,Link,IP,K,W,SV,ERA,WHIP,ER,BB,G,GS,L,CG,K9,ID,PlayerInfo,Name,Last,Team,Positions,Status,Projections,Rank,Player,BestADP,WorstADP,AvgADP,StdADP,ADP,vsADP,Notes,Positions2,PlayerInfo2,Description,PtsRank
1637,Sam Moll_OAK,,,6,,,,,44,,,,,,,106,P,https://www.fantasypros.com/mlb/players/sam-moll.php,49.7,50.0,2.0,0.0,4.35,1.39,24.0,25.0,52.0,0.0,3.0,0.0,9.05,sam-moll,Sam Moll (OAK - RP),Sam Moll,Moll,OAK,RP,,2-3-0SV|4.35|1.39|9.05K9,,,,,,,,,,,,"2-3-0SV|4.35|1.39|9.05K9
",682.0
1638,Sam Selman_FA,,,2,,,,,16,,,,,,,21,P,https://www.fantasypros.com/mlb/players/samuel-selman.php,17.9,18.0,0.0,0.0,6.57,1.38,13.0,9.0,19.0,0.0,1.0,0.0,9.05,samuel-selman,Sam Selman (FA - RP),Sam Selman,Selman,FA,RP,FA,0-1-0SV|6.57|1.38|9.05K9,,,,,,,,,,,,"0-1-0SV|6.57|1.38|9.05K9
",1380.0
1639,Samad Taylor_KC,96.0,12.0,2,11.0,5.0,0.237,0.3,23,5.0,0.0,9.0,29.0,0.357,0.657,41,H,https://www.fantasypros.com/mlb/players/samad-taylor.php,,,,,,,,,,,,,,samad-taylor,"Samad Taylor (KC - 2B,OF)",Samad Taylor,Taylor,KC,"2B,OF",MiLB,.237|12R|2HR|11RBI|5SB,,,,,,,,,,,,".237|12R|2HR|11RBI|5SB
",1079.0
1640,Sandy Leon_TEX,43.0,4.0,1,4.0,0.0,0.187,0.267,8,1.0,0.0,5.0,13.0,0.285,0.552,12,H,https://www.fantasypros.com/mlb/players/sandy-leon.php,,,,,,,,,,,,,,sandy-leon,Sandy Leon (TEX - C),Sandy Leon,Leon,TEX,C,NRI,.187|4R|1HR|4RBI|0SB,,,,,,,,,,,,".187|4R|1HR|4RBI|0SB
",1584.0
1641,Scott Alexander_SF,,,5,,,,,50,,,,,,,98,P,https://www.fantasypros.com/mlb/players/scott-alexander.php,49.5,38.0,3.0,0.0,4.03,1.35,22.0,17.0,54.0,0.0,2.0,0.0,6.91,scott-alexander,"Scott Alexander (SF - RP,SP)",Scott Alexander,Alexander,SF,"RP,SP",,3-2-0SV|4.03|1.35|6.91K9,,,,,,,,,,,,"3-2-0SV|4.03|1.35|6.91K9
",715.0
1642,Scott Kingery_PHI,67.0,9.0,2,8.0,1.0,0.242,0.3,16,4.0,0.0,6.0,17.0,0.381,0.681,33,H,https://www.fantasypros.com/mlb/players/scott-kingery.php,,,,,,,,,,,,,,scott-kingery,Scott Kingery (PHI - 2B),Scott Kingery,Kingery,PHI,2B,NRI,.242|9R|2HR|8RBI|1SB,,,,,,,,,,,,".242|9R|2HR|8RBI|1SB
",1162.0
1643,Sean Burke_CWS,,,3,,,,,20,,,,,,,32,P,https://www.fantasypros.com/mlb/players/sean-burke.php,21.0,20.0,1.0,0.0,4.56,1.39,11.0,9.0,11.0,2.0,1.0,0.0,8.57,sean-burke,Sean Burke (CWS - SP),Sean Burke,Burke,CWS,SP,NRI,1-1-0SV|4.56|1.39|8.57K9,,,,,,,,,,,,"1-1-0SV|4.56|1.39|8.57K9
",1179.0
1644,Sean Doolittle_WSH,,,5,,,,,31,,,,,,,45,P,https://www.fantasypros.com/mlb/players/sean-doolittle.php,30.4,31.0,1.0,0.0,5.3,1.42,18.0,12.0,35.0,0.0,2.0,0.0,9.18,sean-doolittle,Sean Doolittle (WSH - RP),Sean Doolittle,Doolittle,WSH,RP,NRI,1-2-0SV|5.30|1.42|9.18K9,,,,,,,,,,,,"1-2-0SV|5.30|1.42|9.18K9
",1042.0
1645,Sean Newcomb_SF,,,4,,,,,21,,,,,,,25,P,https://www.fantasypros.com/mlb/players/sean-newcomb.php,21.6,27.0,1.0,0.0,7.0,1.65,17.0,14.0,21.0,1.0,1.0,0.0,11.25,sean-newcomb,Sean Newcomb (SF - RP),Sean Newcomb,Newcomb,SF,RP,MiLB,1-1-0SV|7.00|1.65|11.25K9,,,,,,,,,,,,"1-1-0SV|7.00|1.65|11.25K9
",1306.0
1646,Sean Poppen_SD,,,3,,,,,27,,,,,,,36,P,https://www.fantasypros.com/mlb/players/sean-poppen.php,27.0,24.0,1.0,0.0,5.45,1.42,16.0,12.0,27.0,0.0,2.0,0.0,8.0,sean-poppen,Sean Poppen (SD - RP),Sean Poppen,Poppen,SD,RP,MiLB,1-2-0SV|5.45|1.42|8.00K9,,,,,,,,,,,,"1-2-0SV|5.45|1.42|8.00K9
",1129.0
1647,Sean Reid-Foley_NYM,,,4,,,,,15,,,,,,,1,P,https://www.fantasypros.com/mlb/players/sean-reid-foley.php,16.7,16.0,0.0,0.0,10.96,1.51,20.0,10.0,17.0,0.0,0.0,0.0,8.62,sean-reid-foley,Sean Reid-Foley (NYM - RP),Sean Reid-Foley,Reid-Foley,NYM,RP,MiLB,0-0-0SV|10.96|1.51|8.62K9,,,,,,,,,,,,"0-0-0SV|10.96|1.51|8.62K9
",1723.0
1648,Sean Reynolds_MIA,,,3,,,,,27,,,,,,,35,P,https://www.fantasypros.com/mlb/players/sean-reynolds.php,28.0,27.0,1.0,0.0,5.14,1.57,16.0,17.0,28.0,0.0,1.0,0.0,8.68,sean-reynolds,"Sean Reynolds (MIA - OF,RP)",Sean Reynolds,Reynolds,MIA,"OF,RP",MiLB,1-1-0SV|5.14|1.57|8.68K9,,,,,,,,,,,,"1-1-0SV|5.14|1.57|8.68K9
",1143.0
1649,Sebastian Rivero_CWS,54.0,5.0,1,5.0,0.0,0.198,0.27,11,3.0,0.0,5.0,21.0,0.294,0.564,11,H,https://www.fantasypros.com/mlb/players/sebastian-rivero.php,,,,,,,,,,,,,,sebastian-rivero,Sebastian Rivero (CWS - C),Sebastian Rivero,Rivero,CWS,C,NRI,.198|5R|1HR|5RBI|0SB,,,,,,,,,,,,".198|5R|1HR|5RBI|0SB
",1605.0
1650,Sergio Alcantara_CHC,82.0,10.0,2,8.0,1.0,0.218,0.287,18,4.0,0.0,8.0,24.0,0.338,0.625,31,H,https://www.fantasypros.com/mlb/players/sergio-alcantara.php,,,,,,,,,,,,,,sergio-alcantara,"Sergio Alcantara (CHC - 2B,3B,SS)",Sergio Alcantara,Alcantara,CHC,"2B,3B,SS",NRI,.218|10R|2HR|8RBI|1SB,,,,,,,,,,,,".218|10R|2HR|8RBI|1SB
",1202.0
1651,Sergio Romo_SF,,,5,,,,,24,,,,,,,26,P,https://www.fantasypros.com/mlb/players/sergio-romo.php,22.0,21.0,1.0,0.0,6.98,1.48,17.0,9.0,26.0,0.0,1.0,0.0,8.59,sergio-romo,Sergio Romo (SF - RP),Sergio Romo,Romo,SF,RP,NRI,1-1-0SV|6.98|1.48|8.59K9,,,,,,,,,,,,"1-1-0SV|6.98|1.48|8.59K9
",1284.0
1652,Seth Elledge_ATL,,,3,,,,,25,,,,,,,42,P,https://www.fantasypros.com/mlb/players/seth-elledge.php,27.1,29.0,1.0,0.0,5.42,1.4,16.0,13.0,27.0,0.0,1.0,0.0,9.63,seth-elledge,Seth Elledge (ATL - RP),Seth Elledge,Elledge,ATL,RP,MiLB,1-1-0SV|5.42|1.40|9.63K9,,,,,,,,,,,,"1-1-0SV|5.42|1.40|9.63K9
",1069.0
1653,Seth Martinez_HOU,,,6,,,,,45,,,,,,,107,P,https://www.fantasypros.com/mlb/players/seth-martinez.php,52.3,51.0,3.0,0.0,4.11,1.26,24.0,20.0,48.0,0.0,2.0,0.0,8.78,seth-martinez,Seth Martinez (HOU - RP),Seth Martinez,Martinez,HOU,RP,,3-2-0SV|4.11|1.26|8.78K9,,,,,,,,,,,,"3-2-0SV|4.11|1.26|8.78K9
",680.0
1654,Shane Greene_FA,,,2,,,,,11,,,,,,,-8,P,https://www.fantasypros.com/mlb/players/shane-greene.php,11.0,15.0,1.0,2.0,20.14,1.55,25.0,7.0,15.0,0.0,0.0,0.0,12.27,shane-greene,Shane Greene (FA - RP),Shane Greene,Greene,FA,RP,FA,1-0-2SV|20.14|1.55|12.27K9,,,,,,,,,,,,"1-0-2SV|20.14|1.55|12.27K9
",1751.0
1655,Shaun Anderson_FA,,,3,,,,,13,,,,,,,-14,P,https://www.fantasypros.com/mlb/players/shaun-anderson.php,12.4,15.0,1.0,0.0,17.42,1.57,24.0,7.0,13.0,1.0,0.0,0.0,10.89,shaun-anderson,Shaun Anderson (FA - RP),Shaun Anderson,Anderson,FA,RP,FA,1-0-0SV|17.42|1.57|10.89K9,,,,,,,,,,,,"1-0-0SV|17.42|1.57|10.89K9
",1762.0
1656,Shawn Morimando_FA,,,3,,,,,16,,,,,,,-18,P,https://www.fantasypros.com/mlb/players/shawn-morimando.php,12.7,12.0,1.0,0.0,16.36,1.86,23.0,8.0,12.0,0.0,0.0,0.0,8.5,shawn-morimando,"Shawn Morimando (FA - RP,SP)",Shawn Morimando,Morimando,FA,"RP,SP",FA,1-0-0SV|16.36|1.86|8.50K9,,,,,,,,,,,,"1-0-0SV|16.36|1.86|8.50K9
",1767.0
1657,Silvino Bracho_CIN,,,5,,,,,21,,,,,,,26,P,https://www.fantasypros.com/mlb/players/silvino-bracho.php,20.4,21.0,1.0,0.0,6.43,1.35,15.0,7.0,21.0,0.0,1.0,0.0,9.26,silvino-bracho,Silvino Bracho (CIN - RP),Silvino Bracho,Bracho,CIN,RP,MiLB,1-1-0SV|6.43|1.35|9.26K9,,,,,,,,,,,,"1-1-0SV|6.43|1.35|9.26K9
",1285.0
1658,Simon Muzziotti_PHI,37.0,4.0,1,3.0,1.0,0.214,0.276,8,2.0,0.0,3.0,11.0,0.309,0.585,14,H,https://www.fantasypros.com/mlb/players/simon-muzziotti.php,,,,,,,,,,,,,,simon-muzziotti,Simon Muzziotti (PHI - OF),Simon Muzziotti,Muzziotti,PHI,OF,MiLB,.214|4R|1HR|3RBI|1SB,,,,,,,,,,,,".214|4R|1HR|3RBI|1SB
",1526.0
1659,Skye Bolt_MIL,24.0,3.0,1,3.0,1.0,0.195,0.252,5,1.0,0.0,2.0,7.0,0.301,0.553,11,H,https://www.fantasypros.com/mlb/players/skye-bolt.php,,,,,,,,,,,,,,skye-bolt,Skye Bolt (MIL - OF),Skye Bolt,Bolt,MIL,OF,MiLB,.195|3R|1HR|3RBI|1SB,,,,,,,,,,,,".195|3R|1HR|3RBI|1SB
",1606.0
1660,Slade Cecconi_ARI,,,2,,,,,14,,,,,,,18,P,https://www.fantasypros.com/mlb/players/slade-cecconi.php,14.0,10.0,0.0,0.0,4.68,1.32,7.0,4.0,3.0,2.0,1.0,0.0,6.43,slade-cecconi,"Slade Cecconi (ARI - RP,SP)",Slade Cecconi,Cecconi,ARI,"RP,SP",MiLB,0-1-0SV|4.68|1.32|6.43K9,,,,,,,,,,,,"0-1-0SV|4.68|1.32|6.43K9
",1452.0
1661,Spencer Horwitz_TOR,18.0,2.0,0,2.0,0.0,0.233,0.313,4,1.0,0.0,2.0,4.0,0.315,0.628,7,H,https://www.fantasypros.com/mlb/players/spencer-horwitz.php,,,,,,,,,,,,,,spencer-horwitz,Spencer Horwitz (TOR - 1B),Spencer Horwitz,Horwitz,TOR,1B,MiLB,.233|2R|0HR|2RBI|0SB,,,,,,,,,,,,".233|2R|0HR|2RBI|0SB
",1683.0
1662,Spenser Watkins_BAL,,,6,,,,,43,,,,,,,43,P,https://www.fantasypros.com/mlb/players/spenser-watkins.php,36.6,25.0,2.0,0.0,4.98,1.48,20.0,11.0,26.0,2.0,2.0,0.0,6.15,spenser-watkins,Spenser Watkins (BAL - SP),Spenser Watkins,Watkins,BAL,SP,,2-2-0SV|4.98|1.48|6.15K9,,,,,,,,,,,,"2-2-0SV|4.98|1.48|6.15K9
",1059.0
1663,Steele Walker_DET,55.0,6.0,2,5.0,1.0,0.187,0.262,10,2.0,0.0,6.0,16.0,0.326,0.588,20,H,https://www.fantasypros.com/mlb/players/steele-walker-of.php,,,,,,,,,,,,,,steele-walker-of,Steele Walker (DET - OF),Steele Walker,Walker,DET,OF,MiLB,.187|6R|2HR|5RBI|1SB,,,,,,,,,,,,".187|6R|2HR|5RBI|1SB
",1401.0
1664,Stephen Gonsalves_CHC,,,3,,,,,15,,,,,,,30,P,https://www.fantasypros.com/mlb/players/stephen-gonsalves.php,13.1,12.0,1.0,0.0,0.0,1.68,0.0,8.0,13.0,0.0,0.0,0.0,8.24,stephen-gonsalves,"Stephen Gonsalves (CHC - RP,SP)",Stephen Gonsalves,Gonsalves,CHC,"RP,SP",MiLB,1-0-0SV|0.00|1.68|8.24K9,,,,,,,,,,,,"1-0-0SV|0.00|1.68|8.24K9
",1217.0
1665,Stephen Jones_COL,,,1,,,,,9,,,,,,,11,P,https://www.fantasypros.com/mlb/players/stephen-jones.php,8.0,7.0,0.0,0.0,5.63,1.5,5.0,3.0,8.0,0.0,0.0,0.0,7.88,stephen-jones,Stephen Jones (COL - RP),Stephen Jones,Jones,COL,RP,NRI,0-0-0SV|5.63|1.50|7.88K9,,,,,,,,,,,,"0-0-0SV|5.63|1.50|7.88K9
",1607.0
1666,Stephen Nogosek_NYM,,,7,,,,,42,,,,,,,92,P,https://www.fantasypros.com/mlb/players/stephen-nogosek.php,46.1,48.0,2.0,0.0,4.06,1.29,21.0,18.0,38.0,0.0,2.0,0.0,9.37,stephen-nogosek,Stephen Nogosek (NYM - RP),Stephen Nogosek,Nogosek,NYM,RP,,2-2-0SV|4.06|1.29|9.37K9,,,,,,,,,,,,"2-2-0SV|4.06|1.29|9.37K9
",736.0
1667,Stephen Piscotty_SF,75.0,8.0,2,9.0,1.0,0.222,0.275,17,3.0,0.0,5.0,22.0,0.36,0.634,26,H,https://www.fantasypros.com/mlb/players/stephen-piscotty.php,,,,,,,,,,,,,,stephen-piscotty,Stephen Piscotty (SF - OF),Stephen Piscotty,Piscotty,SF,OF,NRI,.222|8R|2HR|9RBI|1SB,,,,,,,,,,,,".222|8R|2HR|9RBI|1SB
",1286.0
1668,Stephen Ridings_NYM,,,2,,,,,15,,,,,,,37,P,https://www.fantasypros.com/mlb/players/stephen-ridings.php,16.6,19.0,1.0,0.0,3.41,1.3,6.0,7.0,16.0,0.0,1.0,0.0,10.3,stephen-ridings,Stephen Ridings (NYM - RP),Stephen Ridings,Ridings,NYM,RP,,1-1-0SV|3.41|1.30|10.30K9,,,,,,,,,,,,"1-1-0SV|3.41|1.30|10.30K9
",1113.0
1669,Steven Brault_FA,,,3,,,,,29,,,,,,,34,P,https://www.fantasypros.com/mlb/players/steven-brault.php,29.2,24.0,1.0,0.0,5.43,1.46,18.0,13.0,26.0,1.0,2.0,0.0,7.4,steven-brault,Steven Brault (FA - RP),Steven Brault,Brault,FA,RP,FA,1-2-0SV|5.43|1.46|7.40K9,,,,,,,,,,,,"1-2-0SV|5.43|1.46|7.40K9
",1152.0
1670,Steven Duggar_LAD,42.0,5.0,1,4.0,1.0,0.202,0.261,9,2.0,0.0,3.0,13.0,0.31,0.571,14,H,https://www.fantasypros.com/mlb/players/steven-duggar.php,,,,,,,,,,,,,,steven-duggar,Steven Duggar (LAD - OF),Steven Duggar,Duggar,LAD,OF,NRI,.202|5R|1HR|4RBI|1SB,,,,,,,,,,,,".202|5R|1HR|4RBI|1SB
",1527.0
1671,Steven Wilson_SD,,,8,,,,,47,,,,,,,127,P,https://www.fantasypros.com/mlb/players/steven-wilson.php,57.1,62.0,3.0,0.0,4.23,1.23,27.0,23.0,56.0,0.0,3.0,0.0,9.77,steven-wilson,Steven Wilson (SD - RP),Steven Wilson,Wilson,SD,RP,,3-3-0SV|4.23|1.23|9.77K9,,,,,,,,,,,,"3-3-0SV|4.23|1.23|9.77K9
",597.0
1672,T.J. McFarland_NYM,,,2,,,,,18,,,,,,,17,P,https://www.fantasypros.com/mlb/players/tj-mcfarland.php,16.5,11.0,1.0,0.0,6.18,1.4,11.0,6.0,17.0,0.0,1.0,0.0,6.0,tj-mcfarland,T.J. McFarland (NYM - RP),T.J. McFarland,McFarland,NYM,RP,NRI,1-1-0SV|6.18|1.40|6.00K9,,,,,,,,,,,,"1-1-0SV|6.18|1.40|6.00K9
",1471.0
1673,T.J. Zeuch_COL,,,7,,,,,39,,,,,,,11,P,https://www.fantasypros.com/mlb/players/tj-zeuch.php,30.2,23.0,2.0,0.0,7.79,1.76,26.0,14.0,14.0,5.0,1.0,0.0,6.85,tj-zeuch,T.J. Zeuch (COL - SP),T.J. Zeuch,Zeuch,COL,SP,MiLB,2-1-0SV|7.79|1.76|6.85K9,,,,,,,,,,,,"2-1-0SV|7.79|1.76|6.85K9
",1608.0
1674,Tanner Banks_CWS,,,4,,,,,31,,,,,,,58,P,https://www.fantasypros.com/mlb/players/tanner-banks.php,32.7,31.0,1.0,0.0,4.54,1.27,16.0,10.0,28.0,0.0,1.0,0.0,8.53,tanner-banks,Tanner Banks (CWS - RP),Tanner Banks,Banks,CWS,RP,,1-1-0SV|4.54|1.27|8.53K9,,,,,,,,,,,,"1-1-0SV|4.54|1.27|8.53K9
",927.0
1675,Tayler Saucedo_SEA,,,2,,,,,14,,,,,,,21,P,https://www.fantasypros.com/mlb/players/tayler-saucedo.php,15.0,15.0,1.0,0.0,6.32,1.37,11.0,7.0,20.0,0.0,0.0,0.0,9.0,tayler-saucedo,Tayler Saucedo (SEA - RP),Tayler Saucedo,Saucedo,SEA,RP,,1-0-0SV|6.32|1.37|9.00K9,,,,,,,,,,,,"1-0-0SV|6.32|1.37|9.00K9
",1381.0
1676,Tayler Scott_LAD,,,4,,,,,24,,,,,,,11,P,https://www.fantasypros.com/mlb/players/tayler-scott.php,20.6,21.0,1.0,1.0,9.04,1.62,21.0,9.0,23.0,0.0,2.0,0.0,9.17,tayler-scott,Tayler Scott (LAD - RP),Tayler Scott,Scott,LAD,RP,NRI,1-2-1SV|9.04|1.62|9.17K9,,,,,,,,,,,,"1-2-1SV|9.04|1.62|9.17K9
",1609.0
1677,Taylor Clarke_KC,,,8,,,,,63,,,,,,,128,P,https://www.fantasypros.com/mlb/players/taylor-clarke.php,60.9,56.0,3.0,1.0,4.54,1.35,31.0,19.0,55.0,0.0,3.0,0.0,8.28,taylor-clarke,Taylor Clarke (KC - RP),Taylor Clarke,Clarke,KC,RP,,3-3-1SV|4.54|1.35|8.28K9,,,,,,,,,,,,"3-3-1SV|4.54|1.35|8.28K9
",593.0
1678,Taylor Dollard_SEA,,,1,,,,,10,,,,,,,17,P,https://www.fantasypros.com/mlb/players/taylor-dollard.php,10.5,8.0,1.0,0.0,4.33,1.23,5.0,3.0,3.0,2.0,1.0,0.0,6.86,taylor-dollard,Taylor Dollard (SEA - SP),Taylor Dollard,Dollard,SEA,SP,MiLB,1-1-0SV|4.33|1.23|6.86K9,,,,,,,,,,,,"1-1-0SV|4.33|1.23|6.86K9
",1472.0
1679,Taylor Jones_LAA,51.0,7.0,2,6.0,1.0,0.217,0.269,11,3.0,1.0,4.0,18.0,0.376,0.645,23,H,https://www.fantasypros.com/mlb/players/taylor-jones.php,,,,,,,,,,,,,,taylor-jones,Taylor Jones (LAA - 1B),Taylor Jones,Jones,LAA,1B,MiLB,.217|7R|2HR|6RBI|1SB,,,,,,,,,,,,".217|7R|2HR|6RBI|1SB
",1343.0
1680,Taylor Motter_STL,62.0,9.0,2,8.0,1.0,0.238,0.311,15,3.0,0.0,7.0,16.0,0.397,0.708,32,H,https://www.fantasypros.com/mlb/players/taylor-motter.php,,,,,,,,,,,,,,taylor-motter,Taylor Motter (STL - 3B),Taylor Motter,Motter,STL,3B,NRI,.238|9R|2HR|8RBI|1SB,,,,,,,,,,,,".238|9R|2HR|8RBI|1SB
",1180.0
1681,Taylor Widener_ARI,,,3,,,,,23,,,,,,,31,P,https://www.fantasypros.com/mlb/players/taylor-widener.php,23.0,21.0,1.0,0.0,5.87,1.36,15.0,8.0,14.0,1.0,1.0,0.0,8.22,taylor-widener,Taylor Widener (ARI - RP),Taylor Widener,Widener,ARI,RP,MiLB,1-1-0SV|5.87|1.36|8.22K9,,,,,,,,,,,,"1-1-0SV|5.87|1.36|8.22K9
",1203.0
1682,Taylor Williams_SEA,,,3,,,,,18,,,,,,,12,P,https://www.fantasypros.com/mlb/players/taylor-williams.php,18.8,22.0,1.0,4.0,13.64,1.49,29.0,10.0,20.0,0.0,1.0,0.0,10.53,taylor-williams,Taylor Williams (SEA - RP),Taylor Williams,Williams,SEA,RP,MiLB,1-1-4SV|13.64|1.49|10.53K9,,,,,,,,,,,,"1-1-4SV|13.64|1.49|10.53K9
",1585.0
1683,Terrance Gore_FA,30.0,4.0,0,2.0,3.0,0.195,0.251,6,1.0,0.0,2.0,10.0,0.283,0.535,7,H,https://www.fantasypros.com/mlb/players/terrance-gore.php,,,,,,,,,,,,,,terrance-gore,Terrance Gore (FA - OF),Terrance Gore,Gore,FA,OF,FA,.195|4R|0HR|2RBI|3SB,,,,,,,,,,,,".195|4R|0HR|2RBI|3SB
",1684.0
1684,Thomas Hatch_TOR,,,3,,,,,20,,,,,,,28,P,https://www.fantasypros.com/mlb/players/thomas-hatch.php,18.5,16.0,1.0,0.0,4.83,1.4,10.0,6.0,16.0,1.0,1.0,0.0,7.78,thomas-hatch,Thomas Hatch (TOR - SP),Thomas Hatch,Hatch,TOR,SP,,1-1-0SV|4.83|1.40|7.78K9,,,,,,,,,,,,"1-1-0SV|4.83|1.40|7.78K9
",1250.0
1685,Thomas Szapucki_SF,,,4,,,,,23,,,,,,,46,P,https://www.fantasypros.com/mlb/players/thomas-szapucki-p.php,25.2,30.0,1.0,0.0,5.11,1.42,14.0,13.0,18.0,1.0,1.0,0.0,10.71,thomas-szapucki-p,Thomas Szapucki (SF - RP),Thomas Szapucki,Szapucki,SF,RP,,1-1-0SV|5.11|1.42|10.71K9,,,,,,,,,,,,"1-1-0SV|5.11|1.42|10.71K9
",1028.0
1686,Tim Herrin_CLE,,,5,,,,,39,,,,,,,80,P,https://www.fantasypros.com/mlb/players/tim-herrin.php,41.9,42.0,2.0,0.0,3.95,1.33,18.0,17.0,40.0,0.0,2.0,0.0,9.02,tim-herrin,Tim Herrin (CLE - RP),Tim Herrin,Herrin,CLE,RP,,2-2-0SV|3.95|1.33|9.02K9,,,,,,,,,,,,"2-2-0SV|3.95|1.33|9.02K9
",793.0
1687,Tim Hill_SD,,,5,,,,,53,,,,,,,98,P,https://www.fantasypros.com/mlb/players/timothy-hill.php,54.1,40.0,3.0,0.0,4.39,1.33,26.0,19.0,58.0,0.0,3.0,0.0,6.65,timothy-hill,Tim Hill (SD - RP),Tim Hill,Hill,SD,RP,,3-3-0SV|4.39|1.33|6.65K9,,,,,,,,,,,,"3-3-0SV|4.39|1.33|6.65K9
",716.0
1688,Tim Lopes_SD,54.0,7.0,1,6.0,2.0,0.239,0.293,13,3.0,0.0,4.0,14.0,0.361,0.654,23,H,https://www.fantasypros.com/mlb/players/tim-lopes.php,,,,,,,,,,,,,,tim-lopes,Tim Lopes (SD - 2B),Tim Lopes,Lopes,SD,2B,NRI,.239|7R|1HR|6RBI|2SB,,,,,,,,,,,,".239|7R|1HR|6RBI|2SB
",1344.0
1689,Tom Cosgrove_SD,,,2,,,,,11,,,,,,,24,P,https://www.fantasypros.com/mlb/players/tom-cosgrove.php,13.2,14.0,1.0,0.0,4.54,1.36,7.0,7.0,13.0,0.0,1.0,0.0,9.55,tom-cosgrove,Tom Cosgrove (SD - RP),Tom Cosgrove,Cosgrove,SD,RP,MiLB,1-1-0SV|4.54|1.36|9.55K9,,,,,,,,,,,,"1-1-0SV|4.54|1.36|9.55K9
",1322.0
1690,Tommy Henry_ARI,,,7,,,,,49,,,,,,,56,P,https://www.fantasypros.com/mlb/players/tommy-henry.php,46.8,37.0,2.0,0.0,5.07,1.48,26.0,20.0,24.0,5.0,3.0,0.0,7.12,tommy-henry,Tommy Henry (ARI - SP),Tommy Henry,Henry,ARI,SP,MiLB,2-3-0SV|5.07|1.48|7.12K9,,,,,,,,,,,,"2-3-0SV|5.07|1.48|7.12K9
",944.0
1691,Tommy Hunter_NYM,,,5,,,,,31,,,,,,,63,P,https://www.fantasypros.com/mlb/players/tommy-hunter.php,32.1,29.0,1.0,0.0,4.56,1.26,16.0,9.0,31.0,0.0,1.0,0.0,8.13,tommy-hunter,Tommy Hunter (NYM - RP),Tommy Hunter,Hunter,NYM,RP,MiLB,1-1-0SV|4.56|1.26|8.13K9,,,,,,,,,,,,"1-1-0SV|4.56|1.26|8.13K9
",893.0
1692,Tommy Milone_SEA,,,3,,,,,20,,,,,,,10,P,https://www.fantasypros.com/mlb/players/tom-milone.php,19.0,13.0,1.0,0.0,8.19,1.37,17.0,6.0,9.0,2.0,1.0,0.0,6.16,tom-milone,Tommy Milone (SEA - RP),Tommy Milone,Milone,SEA,RP,NRI,1-1-0SV|8.19|1.37|6.16K9,,,,,,,,,,,,"1-1-0SV|8.19|1.37|6.16K9
",1627.0
1693,Tommy Nance_MIA,,,6,,,,,48,,,,,,,104,P,https://www.fantasypros.com/mlb/players/tommy-nance.php,52.3,58.0,3.0,0.0,4.33,1.36,25.0,23.0,49.0,0.0,3.0,0.0,9.98,tommy-nance,Tommy Nance (MIA - RP),Tommy Nance,Nance,MIA,RP,,3-3-0SV|4.33|1.36|9.98K9,,,,,,,,,,,,"3-3-0SV|4.33|1.36|9.98K9
",693.0
1694,Tommy Romero_WSH,,,9,,,,,32,,,,,,,19,P,https://www.fantasypros.com/mlb/players/tommy-romero.php,32.6,32.0,2.0,0.0,8.14,1.53,30.0,19.0,23.0,8.0,2.0,0.0,8.83,tommy-romero,"Tommy Romero (WSH - P,SP)",Tommy Romero,Romero,WSH,"P,SP",MiLB,2-2-0SV|8.14|1.53|8.83K9,,,,,,,,,,,,"2-2-0SV|8.14|1.53|8.83K9
",1426.0
1695,Tony Wolters_MIN,26.0,3.0,0,2.0,0.0,0.195,0.257,5,1.0,0.0,2.0,8.0,0.251,0.508,5,H,https://www.fantasypros.com/mlb/players/tony-wolters.php,,,,,,,,,,,,,,tony-wolters,"Tony Wolters (MIN - 2B,C)",Tony Wolters,Wolters,MIN,"2B,C",NRI,.195|3R|0HR|2RBI|0SB,,,,,,,,,,,,".195|3R|0HR|2RBI|0SB
",1703.0
1696,Travis Blankenhorn_WSH,65.0,8.0,2,8.0,1.0,0.23,0.288,15,4.0,0.0,5.0,18.0,0.37,0.658,29,H,https://www.fantasypros.com/mlb/players/travis-blankenhorn-3b.php,,,,,,,,,,,,,,travis-blankenhorn-3b,Travis Blankenhorn (WSH - DH),Travis Blankenhorn,Blankenhorn,WSH,DH,MiLB,.230|8R|2HR|8RBI|1SB,,,,,,,,,,,,".230|8R|2HR|8RBI|1SB
",1236.0
1697,Travis Jankowski_TEX,36.0,5.0,0,3.0,2.0,0.223,0.313,8,1.0,0.0,5.0,8.0,0.268,0.581,15,H,https://www.fantasypros.com/mlb/players/travis-jankowski.php,,,,,,,,,,,,,,travis-jankowski,Travis Jankowski (TEX - OF),Travis Jankowski,Jankowski,TEX,OF,NRI,.223|5R|0HR|3RBI|2SB,,,,,,,,,,,,".223|5R|0HR|3RBI|2SB
",1507.0
1698,Travis Kuhn_SEA,,,2,,,,,9,,,,,,,13,P,https://www.fantasypros.com/mlb/players/travis-kuhn.php,10.0,10.0,0.0,0.0,4.95,1.45,6.0,6.0,10.0,0.0,1.0,0.0,9.0,travis-kuhn,Travis Kuhn (SEA - RP),Travis Kuhn,Kuhn,SEA,RP,MiLB,0-1-0SV|4.95|1.45|9.00K9,,,,,,,,,,,,"0-1-0SV|4.95|1.45|9.00K9
",1551.0
