,Index,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BBh,SO,SLG,OPS,PTS,Type,Link,IP,K,W,SV,ERA,WHIP,ER,BB,G,GS,L,CG,K9,ID,PlayerInfo,Name,Last,Team,Positions,Status,Projections,Rank,Player,BestADP,WorstADP,AvgADP,StdADP,ADP,vsADP,Notes,Positions2,PlayerInfo2,Description,PtsRank
388,Ha-Seong Kim_SD,358.0,47.0,12,47.0,9.0,0.237,0.299,85,17.0,2.0,32.0,82.0,0.399,0.699,195,H,https://www.fantasypros.com/mlb/players/ha-seong-kim.php,,,,,,,,,,,,,,ha-seong-kim,"Ha-Seong Kim (SD - 2B,3B,SS)",Ha-Seong Kim,Kim,SD,"2B,3B,SS",,.237|47R|12HR|47RBI|9SB,389.0,"Ha-Seong Kim (SD - 2B,3B,SS)",269.0,531.0,369.0,77.5,436.0,47.0,,"2B,3B,SS","Ha-Seong Kim (SD - 2B,3B,SS)",".237|47R|12HR|47RBI|9SB
",377.0
389,Alex Reyes_STL,,,4,,,,,27,,,,,,,84,P,https://www.fantasypros.com/mlb/players/alexander-reyes.php,34.7,42.0,2.0,3.0,3.91,1.36,15.0,20.0,35.0,0.0,2.0,0.0,10.89,alexander-reyes,Alex Reyes (STL - RP),Alex Reyes,Reyes,STL,RP,IL60,2-2-3SV|3.91|1.36|10.89K9,390.0,Alex Reyes (STL - RP) IL60,282.0,550.0,377.3,94.2,358.0,-32.0,,RP,Alex Reyes (STL - RP),"2-2-3SV|3.91|1.36|10.89K9
",760.0
390,Wilmer Flores_SF,375.0,51.0,16,52.0,1.0,0.266,0.325,100,19.0,1.0,32.0,58.0,0.447,0.772,246,H,https://www.fantasypros.com/mlb/players/wilmer-flores.php,,,,,,,,,,,,,,wilmer-flores,"Wilmer Flores (SF - 1B,2B,3B)",Wilmer Flores,Flores,SF,"1B,2B,3B",,.266|51R|16HR|52RBI|1SB,391.0,"Wilmer Flores (SF - 1B,2B,3B)",307.0,430.0,355.6,39.1,351.0,-40.0,,"1B,2B,3B","Wilmer Flores (SF - 1B,2B,3B)",".266|51R|16HR|52RBI|1SB
",273.0
391,Nick Lodolo_CIN,,,8,,,,,51,,,,,,,91,P,https://www.fantasypros.com/mlb/players/nick-lodolo.php,52.7,54.0,3.0,0.0,4.48,1.31,26.0,18.0,10.0,10.0,3.0,0.0,9.22,nick-lodolo,Nick Lodolo (CIN - SP),Nick Lodolo,Lodolo,CIN,SP,NRI,3-3-0SV|4.48|1.31|9.22K9,392.0,Nick Lodolo (CIN - SP) NRI,254.0,555.0,379.0,117.0,361.0,-31.0,,SP,Nick Lodolo (CIN - SP),"3-3-0SV|4.48|1.31|9.22K9
",707.0
392,Keston Hiura_MIL,258.0,35.0,12,36.0,4.0,0.23,0.293,59,12.0,1.0,23.0,93.0,0.423,0.717,114,H,https://www.fantasypros.com/mlb/players/keston-hiura.php,,,,,,,,,,,,,,keston-hiura,Keston Hiura (MIL - 1B),Keston Hiura,Hiura,MIL,1B,,.230|35R|12HR|36RBI|4SB,393.0,Keston Hiura (MIL - 1B),213.0,758.0,437.4,164.5,384.0,-9.0,,1B,Keston Hiura (MIL - 1B),".230|35R|12HR|36RBI|4SB
",613.0
393,Mike Minor_CIN,,,28,,,,,147,,,,,,,248,P,https://www.fantasypros.com/mlb/players/mike-minor.php,151.1,145.0,9.0,0.0,4.65,1.29,78.0,47.0,27.0,26.0,9.0,1.0,8.64,mike-minor,Mike Minor (CIN - SP),Mike Minor,Minor,CIN,SP,,9-9-0SV|4.65|1.29|8.64K9,394.0,Mike Minor (CIN - SP),272.0,496.0,383.6,67.4,469.0,75.0,,SP,Mike Minor (CIN - SP),"9-9-0SV|4.65|1.29|8.64K9
",266.0
394,Hunter Dozier_KC,425.0,54.0,17,53.0,5.0,0.235,0.304,100,22.0,4.0,42.0,127.0,0.423,0.727,208,H,https://www.fantasypros.com/mlb/players/hunter-dozier.php,,,,,,,,,,,,,,hunter-dozier,"Hunter Dozier (KC - 3B,OF)",Hunter Dozier,Dozier,KC,"3B,OF",,.235|54R|17HR|53RBI|5SB,395.0,"Hunter Dozier (KC - 3B,RF)",299.0,427.0,362.8,30.2,389.0,-6.0,,"3B,OF","Hunter Dozier (KC - 3B,OF)",".235|54R|17HR|53RBI|5SB
",350.0
395,Garrett Cooper_MIA,433.0,60.0,18,62.0,2.0,0.265,0.339,115,20.0,2.0,48.0,126.0,0.442,0.78,240,H,https://www.fantasypros.com/mlb/players/garrett-cooper.php,,,,,,,,,,,,,,garrett-cooper,Garrett Cooper (MIA - OF),Garrett Cooper,Cooper,MIA,OF,,.265|60R|18HR|62RBI|2SB,396.0,Garrett Cooper (MIA - RF),231.0,402.0,364.9,21.1,522.0,126.0,,OF,Garrett Cooper (MIA - OF),".265|60R|18HR|62RBI|2SB
",287.0
396,Jarren Duran_BOS,208.0,29.0,5,23.0,8.0,0.25,0.303,52,10.0,2.0,16.0,64.0,0.399,0.702,92,H,https://www.fantasypros.com/mlb/players/jarren-duran.php,,,,,,,,,,,,,,jarren-duran,Jarren Duran (BOS - OF),Jarren Duran,Duran,BOS,OF,MiLB,.250|29R|5HR|23RBI|8SB,397.0,Jarren Duran (BOS - CF) MiLB,262.0,788.0,421.8,149.0,387.0,-10.0,,OF,Jarren Duran (BOS - OF),".250|29R|5HR|23RBI|8SB
",703.0
397,Eric Haase_DET,263.0,33.0,13,38.0,1.0,0.22,0.278,58,10.0,1.0,21.0,94.0,0.42,0.698,106,H,https://www.fantasypros.com/mlb/players/eric-haase.php,,,,,,,,,,,,,,eric-haase,"Eric Haase (DET - C,OF)",Eric Haase,Haase,DET,"C,OF",,.220|33R|13HR|38RBI|1SB,398.0,"Eric Haase (DET - C,LF)",255.0,541.0,384.6,67.8,300.0,-98.0,,"C,OF","Eric Haase (DET - C,OF)",".220|33R|13HR|38RBI|1SB
",642.0
398,Pete Fairbanks_TB,,,4,,,,,32,,,,,,,101,P,https://www.fantasypros.com/mlb/players/pete-fairbanks.php,37.5,46.0,2.0,4.0,3.71,1.26,15.0,16.0,41.0,0.0,2.0,0.0,11.04,pete-fairbanks,Pete Fairbanks (TB - RP),Pete Fairbanks,Fairbanks,TB,RP,,2-2-4SV|3.71|1.26|11.04K9,399.0,Pete Fairbanks (TB - RP),289.0,385.0,335.2,35.5,423.0,24.0,,RP,Pete Fairbanks (TB - RP),"2-2-4SV|3.71|1.26|11.04K9
",668.0
399,Tony Kemp_OAK,436.0,61.0,9,45.0,9.0,0.252,0.336,110,21.0,3.0,56.0,74.0,0.369,0.706,261,H,https://www.fantasypros.com/mlb/players/anthony-kemp.php,,,,,,,,,,,,,,anthony-kemp,"Tony Kemp (OAK - 2B,OF)",Tony Kemp,Kemp,OAK,"2B,OF",,.252|61R|9HR|45RBI|9SB,400.0,"Tony Kemp (OAK - 2B,LF)",275.0,807.0,428.5,150.2,451.0,51.0,,"2B,OF","Tony Kemp (OAK - 2B,OF)",".252|61R|9HR|45RBI|9SB
",237.0
400,Brian Anderson_MIA,429.0,54.0,17,57.0,5.0,0.248,0.319,106,20.0,1.0,45.0,117.0,0.413,0.732,224,H,https://www.fantasypros.com/mlb/players/brian-anderson.php,,,,,,,,,,,,,,brian-anderson,Brian Anderson (MIA - 3B),Brian Anderson,Anderson,MIA,3B,,.248|54R|17HR|57RBI|5SB,401.0,Brian Anderson (MIA - 3B),285.0,469.0,379.6,53.7,397.0,-4.0,,3B,Brian Anderson (MIA - 3B),".248|54R|17HR|57RBI|5SB
",314.0
401,Jose Iglesias_COL,460.0,57.0,9,53.0,5.0,0.29,0.32,133,28.0,2.0,21.0,69.0,0.42,0.741,259,H,https://www.fantasypros.com/mlb/players/jose-iglesias.php,,,,,,,,,,,,,,jose-iglesias,Jose Iglesias (COL - SS),Jose Iglesias,Iglesias,COL,SS,,.290|57R|9HR|53RBI|5SB,402.0,Jose Iglesias (COL - SS),242.0,551.0,382.1,75.1,583.0,181.0,,SS,Jose Iglesias (COL - SS),".290|57R|9HR|53RBI|5SB
",239.0
402,Yoshi Tsutsugo_PIT,421.0,57.0,18,59.0,1.0,0.23,0.318,97,20.0,1.0,55.0,121.0,0.41,0.728,222,H,https://www.fantasypros.com/mlb/players/yoshitomo-tsutsugo.php,,,,,,,,,,,,,,yoshitomo-tsutsugo,"Yoshi Tsutsugo (PIT - 1B,OF)",Yoshi Tsutsugo,Tsutsugo,PIT,"1B,OF",,.230|57R|18HR|59RBI|1SB,403.0,"Yoshi Tsutsugo (PIT - 1B,RF)",265.0,543.0,420.6,67.6,495.0,92.0,,"1B,OF","Yoshi Tsutsugo (PIT - 1B,OF)",".230|57R|18HR|59RBI|1SB
",317.0
403,Kole Calhoun_TEX,421.0,59.0,21,59.0,3.0,0.232,0.309,98,19.0,1.0,47.0,110.0,0.431,0.739,240,H,https://www.fantasypros.com/mlb/players/kole-calhoun.php,,,,,,,,,,,,,,kole-calhoun,Kole Calhoun (TEX - OF),Kole Calhoun,Calhoun,TEX,OF,,.232|59R|21HR|59RBI|3SB,405.0,Kole Calhoun (TEX - RF),298.0,438.0,387.9,31.4,446.0,41.0,,OF,Kole Calhoun (TEX - OF),".232|59R|21HR|59RBI|3SB
",288.0
404,Jake Fraley_CIN,256.0,37.0,11,38.0,9.0,0.239,0.329,61,12.0,1.0,34.0,79.0,0.429,0.758,146,H,https://www.fantasypros.com/mlb/players/jake-fraley.php,,,,,,,,,,,,,,jake-fraley,Jake Fraley (CIN - OF),Jake Fraley,Fraley,CIN,OF,,.239|37R|11HR|38RBI|9SB,406.0,Jake Fraley (CIN - LF),289.0,502.0,388.3,55.4,479.0,73.0,,OF,Jake Fraley (CIN - OF),".239|37R|11HR|38RBI|9SB
",495.0
405,Mitch Keller_PIT,,,17,,,,,131,,,,,,,166,P,https://www.fantasypros.com/mlb/players/mitch-keller.php,127.7,115.0,7.0,0.0,4.8,1.46,68.0,55.0,30.0,24.0,9.0,0.0,8.1,mitch-keller,Mitch Keller (PIT - SP),Mitch Keller,Keller,PIT,SP,,7-9-0SV|4.80|1.46|8.10K9,407.0,Mitch Keller (PIT - SP),233.0,1027.0,441.3,263.9,403.0,-4.0,,SP,Mitch Keller (PIT - SP),"7-9-0SV|4.80|1.46|8.10K9
",448.0
406,MacKenzie Gore_SD,,,9,,,,,58,,,,,,,85,P,https://www.fantasypros.com/mlb/players/mackenzie-gore.php,60.0,57.0,3.0,0.0,4.64,1.41,31.0,27.0,11.0,11.0,4.0,0.0,8.55,mackenzie-gore,MacKenzie Gore (SD - SP),MacKenzie Gore,Gore,SD,SP,,3-4-0SV|4.64|1.41|8.55K9,408.0,MacKenzie Gore (SD - SP),232.0,678.0,397.5,184.1,349.0,-59.0,,SP,MacKenzie Gore (SD - SP),"3-4-0SV|4.64|1.41|8.55K9
",751.0
407,Daniel Hudson_LAD,,,9,,,,,49,,,,,,,150,P,https://www.fantasypros.com/mlb/players/daniel-hudson.php,58.8,72.0,4.0,3.0,3.95,1.2,26.0,22.0,61.0,0.0,2.0,0.0,11.02,daniel-hudson,Daniel Hudson (LAD - RP),Daniel Hudson,Hudson,LAD,RP,,4-2-3SV|3.95|1.20|11.02K9,409.0,Daniel Hudson (LAD - RP),272.0,415.0,326.4,48.9,366.0,-43.0,,RP,Daniel Hudson (LAD - RP),"4-2-3SV|3.95|1.20|11.02K9
",482.0
408,Gavin Sheets_CWS,334.0,45.0,17,53.0,1.0,0.252,0.316,84,16.0,1.0,31.0,89.0,0.454,0.77,195,H,https://www.fantasypros.com/mlb/players/gavin-sheets.php,,,,,,,,,,,,,,gavin-sheets,Gavin Sheets (CWS - DH),Gavin Sheets,Sheets,CWS,DH,,.252|45R|17HR|53RBI|1SB,410.0,Gavin Sheets (CWS - DH),255.0,492.0,365.3,69.6,420.0,10.0,,DH,Gavin Sheets (CWS - DH),".252|45R|17HR|53RBI|1SB
",378.0
409,Kyle Higashioka_NYY,273.0,33.0,14,40.0,1.0,0.214,0.272,58,12.0,0.0,22.0,80.0,0.411,0.682,127,H,https://www.fantasypros.com/mlb/players/kyle-higashioka.php,,,,,,,,,,,,,,kyle-higashioka,Kyle Higashioka (NYY - C),Kyle Higashioka,Higashioka,NYY,C,,.214|33R|14HR|40RBI|1SB,411.0,Kyle Higashioka (NYY - C),275.0,478.0,366.7,80.5,348.0,-63.0,,C,Kyle Higashioka (NYY - C),".214|33R|14HR|40RBI|1SB
",553.0
410,Tyler Rogers_SF,,,7,,,,,73,,,,,,,150,P,https://www.fantasypros.com/mlb/players/tyler-rogers.php,72.8,53.0,4.0,6.0,3.95,1.26,32.0,19.0,72.0,0.0,3.0,0.0,6.55,tyler-rogers,Tyler Rogers (SF - RP),Tyler Rogers,Rogers,SF,RP,,4-3-6SV|3.95|1.26|6.55K9,413.0,Tyler Rogers (SF - RP),291.0,451.0,368.7,48.7,353.0,-60.0,,RP,Tyler Rogers (SF - RP),"4-3-6SV|3.95|1.26|6.55K9
",483.0
411,Austin Nola_SD,335.0,40.0,10,44.0,1.0,0.257,0.322,86,18.0,1.0,32.0,64.0,0.4,0.722,190,H,https://www.fantasypros.com/mlb/players/austin-nola.php,,,,,,,,,,,,,,austin-nola,Austin Nola (SD - C),Austin Nola,Nola,SD,C,,.257|40R|10HR|44RBI|1SB,414.0,Austin Nola (SD - C),297.0,408.0,368.8,29.2,373.0,-41.0,,C,Austin Nola (SD - C),".257|40R|10HR|44RBI|1SB
",389.0
412,Aaron Bummer_CWS,,,5,,,,,50,,,,,,,153,P,https://www.fantasypros.com/mlb/players/aaron-bummer.php,62.3,72.0,4.0,2.0,3.14,1.24,22.0,27.0,64.0,0.0,3.0,0.0,10.4,aaron-bummer,Aaron Bummer (CWS - RP),Aaron Bummer,Bummer,CWS,RP,,4-3-2SV|3.14|1.24|10.40K9,415.0,Aaron Bummer (CWS - RP),251.0,388.0,333.6,52.2,506.0,91.0,,RP,Aaron Bummer (CWS - RP),"4-3-2SV|3.14|1.24|10.40K9
",471.0
413,Michael A. Taylor_KC,450.0,53.0,13,50.0,12.0,0.238,0.29,107,21.0,2.0,33.0,137.0,0.38,0.67,181,H,https://www.fantasypros.com/mlb/players/michael-taylor.php,,,,,,,,,,,,,,michael-taylor,Michael A. Taylor (KC - OF),Michael A. Taylor,A. Taylor,KC,OF,,.238|53R|13HR|50RBI|12SB,416.0,Michael A. Taylor (KC - CF),275.0,409.0,336.6,50.5,528.0,112.0,,OF,Michael A. Taylor (KC - OF),".238|53R|13HR|50RBI|12SB
",415.0
414,Adbert Alzolay_CHC,,,14,,,,,77,,,,,,,138,P,https://www.fantasypros.com/mlb/players/adbert-alzolay.php,81.7,82.0,5.0,0.0,4.5,1.3,41.0,30.0,19.0,15.0,5.0,0.0,9.03,adbert-alzolay,"Adbert Alzolay (CHC - RP,SP)",Adbert Alzolay,Alzolay,CHC,"RP,SP",IL60,5-5-0SV|4.50|1.30|9.03K9,417.0,"Adbert Alzolay (CHC - SP,RP) IL60",211.0,708.0,426.3,135.4,429.0,12.0,,"RP,SP","Adbert Alzolay (CHC - RP,SP)","5-5-0SV|4.50|1.30|9.03K9
",515.0
415,Reiver Sanmartin_CIN,,,10,,,,,76,,,,,,,128,P,https://www.fantasypros.com/mlb/players/reiver-sanmartin.php,76.4,70.0,5.0,0.0,4.3,1.33,37.0,26.0,27.0,10.0,4.0,0.0,8.25,reiver-sanmartin,Reiver Sanmartin (CIN - SP),Reiver Sanmartin,Sanmartin,CIN,SP,,5-4-0SV|4.30|1.33|8.25K9,418.0,Reiver Sanmartin (CIN - SP),277.0,572.0,383.2,103.5,533.0,115.0,,SP,Reiver Sanmartin (CIN - SP),"5-4-0SV|4.30|1.33|8.25K9
",548.0
416,Tyler Wells_BAL,,,19,,,,,94,,,,,,,202,P,https://www.fantasypros.com/mlb/players/tyler-wells.php,102.6,109.0,5.0,4.0,4.41,1.22,50.0,31.0,44.0,13.0,7.0,0.0,9.56,tyler-wells,Tyler Wells (BAL - RP),Tyler Wells,Wells,BAL,RP,,5-7-4SV|4.41|1.22|9.56K9,419.0,Tyler Wells (BAL - RP),317.0,492.0,382.7,59.1,483.0,64.0,,RP,Tyler Wells (BAL - RP),"5-7-4SV|4.41|1.22|9.56K9
",362.0
417,Bradley Zimmer_CLE,235.0,32.0,7,26.0,9.0,0.222,0.294,52,9.0,1.0,24.0,83.0,0.357,0.651,92,H,https://www.fantasypros.com/mlb/players/bradley-zimmer.php,,,,,,,,,,,,,,bradley-zimmer,Bradley Zimmer (CLE - OF),Bradley Zimmer,Zimmer,CLE,OF,,.222|32R|7HR|26RBI|9SB,421.0,"Bradley Zimmer (CLE - CF,RF)",309.0,610.0,439.9,106.1,531.0,110.0,,OF,Bradley Zimmer (CLE - OF),".222|32R|7HR|26RBI|9SB
",704.0
418,Brad Hand_PHI,,,9,,,,,55,,,,,,,121,P,https://www.fantasypros.com/mlb/players/brad-hand.php,60.1,64.0,3.0,3.0,4.27,1.28,28.0,22.0,61.0,0.0,4.0,0.0,9.58,brad-hand,Brad Hand (PHI - RP),Brad Hand,Hand,PHI,RP,,3-4-3SV|4.27|1.28|9.58K9,422.0,Brad Hand (PHI - RP),251.0,462.0,390.8,66.3,368.0,-54.0,,RP,Brad Hand (PHI - RP),"3-4-3SV|4.27|1.28|9.58K9
",582.0
419,Chris Stratton_PIT,,,10,,,,,69,,,,,,,154,P,https://www.fantasypros.com/mlb/players/chris-stratton.php,71.8,72.0,3.0,8.0,4.32,1.36,35.0,29.0,66.0,0.0,4.0,0.0,9.03,chris-stratton,Chris Stratton (PIT - RP),Chris Stratton,Stratton,PIT,RP,,3-4-8SV|4.32|1.36|9.03K9,423.0,Chris Stratton (PIT - RP),305.0,468.0,392.0,58.3,411.0,-12.0,,RP,Chris Stratton (PIT - RP),"3-4-8SV|4.32|1.36|9.03K9
",470.0
420,Jorge Alcala_MIN,,,9,,,,,58,,,,,,,151,P,https://www.fantasypros.com/mlb/players/jorge-alcala.php,64.9,68.0,3.0,5.0,3.97,1.22,29.0,21.0,61.0,0.0,3.0,0.0,9.43,jorge-alcala,Jorge Alcala (MIN - RP),Jorge Alcala,Alcala,MIN,RP,,3-3-5SV|3.97|1.22|9.43K9,424.0,Jorge Alcala (MIN - RP),300.0,401.0,361.8,36.0,477.0,53.0,,RP,Jorge Alcala (MIN - RP),"3-3-5SV|3.97|1.22|9.43K9
",479.0
421,Bryson Stott_PHI,367.0,50.0,11,44.0,7.0,0.251,0.323,92,19.0,2.0,39.0,101.0,0.403,0.725,187,H,https://www.fantasypros.com/mlb/players/bryson-stott-ss.php,,,,,,,,,,,,,,bryson-stott-ss,Bryson Stott (PHI - SS),Bryson Stott,Stott,PHI,SS,NRI,.251|50R|11HR|44RBI|7SB,425.0,Bryson Stott (PHI - SS) NRI,222.0,886.0,494.7,258.1,352.0,-73.0,,SS,Bryson Stott (PHI - SS),".251|50R|11HR|44RBI|7SB
",399.0
422,Seth Brown_OAK,441.0,58.0,22,65.0,5.0,0.225,0.282,99,22.0,2.0,35.0,137.0,0.438,0.72,217,H,https://www.fantasypros.com/mlb/players/seth-brown.php,,,,,,,,,,,,,,seth-brown,Seth Brown (OAK - OF),Seth Brown,Brown,OAK,OF,,.225|58R|22HR|65RBI|5SB,426.0,Seth Brown (OAK - RF),317.0,591.0,402.5,94.7,448.0,22.0,,OF,Seth Brown (OAK - OF),".225|58R|22HR|65RBI|5SB
",329.0
423,Wade Miley_CHC,,,19,,,,,153,,,,,,,189,P,https://www.fantasypros.com/mlb/players/wade-miley.php,146.1,109.0,8.0,0.0,4.54,1.4,74.0,52.0,26.0,26.0,9.0,1.0,6.71,wade-miley,Wade Miley (CHC - SP),Wade Miley,Miley,CHC,SP,,8-9-0SV|4.54|1.40|6.71K9,427.0,Wade Miley (CHC - SP),282.0,766.0,466.3,133.5,392.0,-35.0,,SP,Wade Miley (CHC - SP),"8-9-0SV|4.54|1.40|6.71K9
",392.0
424,Ben Gamel_PIT,432.0,57.0,11,46.0,6.0,0.245,0.333,106,24.0,3.0,57.0,132.0,0.393,0.726,202,H,https://www.fantasypros.com/mlb/players/ben-gamel.php,,,,,,,,,,,,,,ben-gamel,Ben Gamel (PIT - OF),Ben Gamel,Gamel,PIT,OF,,.245|57R|11HR|46RBI|6SB,428.0,"Ben Gamel (PIT - LF,CF)",278.0,419.0,367.2,49.8,697.0,269.0,,OF,Ben Gamel (PIT - OF),".245|57R|11HR|46RBI|6SB
",363.0
425,Danny Jansen_TOR,315.0,47.0,16,46.0,1.0,0.234,0.308,73,16.0,1.0,34.0,78.0,0.442,0.75,189,H,https://www.fantasypros.com/mlb/players/danny-jansen.php,,,,,,,,,,,,,,danny-jansen,Danny Jansen (TOR - C),Danny Jansen,Jansen,TOR,C,,.234|47R|16HR|46RBI|1SB,429.0,Danny Jansen (TOR - C),264.0,545.0,398.0,85.3,425.0,-4.0,,C,Danny Jansen (TOR - C),".234|47R|16HR|46RBI|1SB
",393.0
426,Darin Ruf_SF,336.0,48.0,17,51.0,2.0,0.252,0.342,84,17.0,1.0,46.0,98.0,0.457,0.799,219,H,https://www.fantasypros.com/mlb/players/darin-ruf.php,,,,,,,,,,,,,,darin-ruf,"Darin Ruf (SF - 1B,OF)",Darin Ruf,Ruf,SF,"1B,OF",,.252|48R|17HR|51RBI|2SB,430.0,"Darin Ruf (SF - 1B,LF)",230.0,627.0,432.6,104.9,402.0,-28.0,,"1B,OF","Darin Ruf (SF - 1B,OF)",".252|48R|17HR|51RBI|2SB
",325.0
427,Trevor May_NYM,,,10,,,,,55,,,,,,,156,P,https://www.fantasypros.com/mlb/players/trevor-may.php,64.9,81.0,4.0,2.0,3.84,1.22,28.0,24.0,67.0,0.0,3.0,0.0,11.23,trevor-may,Trevor May (NYM - RP),Trevor May,May,NYM,RP,,4-3-2SV|3.84|1.22|11.23K9,431.0,Trevor May (NYM - RP),292.0,434.0,371.4,52.1,591.0,160.0,,RP,Trevor May (NYM - RP),"4-3-2SV|3.84|1.22|11.23K9
",467.0
428,Kyle Isbel_KC,249.0,32.0,7,28.0,7.0,0.248,0.305,62,12.0,2.0,21.0,65.0,0.397,0.702,121,H,https://www.fantasypros.com/mlb/players/kyle-isbel.php,,,,,,,,,,,,,,kyle-isbel,Kyle Isbel (KC - OF),Kyle Isbel,Isbel,KC,OF,,.248|32R|7HR|28RBI|7SB,432.0,Kyle Isbel (KC - RF),279.0,828.0,490.4,192.4,547.0,115.0,,OF,Kyle Isbel (KC - OF),".248|32R|7HR|28RBI|7SB
",583.0
429,Jorge Alfaro_SD,290.0,31.0,9,35.0,5.0,0.243,0.28,70,13.0,1.0,15.0,95.0,0.382,0.662,104,H,https://www.fantasypros.com/mlb/players/jorge-alfaro.php,,,,,,,,,,,,,,jorge-alfaro,"Jorge Alfaro (SD - C,OF)",Jorge Alfaro,Alfaro,SD,"C,OF",,.243|31R|9HR|35RBI|5SB,433.0,"Jorge Alfaro (SD - C,LF)",236.0,516.0,425.1,62.7,453.0,20.0,,"C,OF","Jorge Alfaro (SD - C,OF)",".243|31R|9HR|35RBI|5SB
",653.0
430,Collin McHugh_ATL,,,8,,,,,56,,,,,,,141,P,https://www.fantasypros.com/mlb/players/collin-mchugh.php,63.7,69.0,4.0,1.0,3.77,1.19,27.0,19.0,54.0,1.0,3.0,0.0,9.75,collin-mchugh,"Collin McHugh (ATL - RP,SP)",Collin McHugh,McHugh,ATL,"RP,SP",,4-3-1SV|3.77|1.19|9.75K9,434.0,"Collin McHugh (ATL - SP,RP)",279.0,423.0,332.5,54.3,362.0,-72.0,,"RP,SP","Collin McHugh (ATL - RP,SP)","4-3-1SV|3.77|1.19|9.75K9
",506.0
431,Brusdar Graterol_LAD,,,6,,,,,55,,,,,,,124,P,https://www.fantasypros.com/mlb/players/brusdar-graterol-p.php,59.2,54.0,4.0,2.0,3.7,1.26,24.0,20.0,57.0,0.0,3.0,0.0,8.21,brusdar-graterol-p,Brusdar Graterol (LAD - RP),Brusdar Graterol,Graterol,LAD,RP,,4-3-2SV|3.70|1.26|8.21K9,435.0,Brusdar Graterol (LAD - RP),275.0,418.0,379.8,28.3,471.0,36.0,,RP,Brusdar Graterol (LAD - RP),"4-3-2SV|3.70|1.26|8.21K9
",566.0
432,Kyle Farmer_CIN,392.0,47.0,12,49.0,3.0,0.258,0.296,101,19.0,2.0,22.0,86.0,0.406,0.702,195,H,https://www.fantasypros.com/mlb/players/kyle-farmer.php,,,,,,,,,,,,,,kyle-farmer,Kyle Farmer (CIN - SS),Kyle Farmer,Farmer,CIN,SS,,.258|47R|12HR|49RBI|3SB,436.0,Kyle Farmer (CIN - SS),304.0,459.0,409.2,45.5,405.0,-31.0,,SS,Kyle Farmer (CIN - SS),".258|47R|12HR|49RBI|3SB
",379.0
433,Dylan Bundy_MIN,,,25,,,,,151,,,,,,,236,P,https://www.fantasypros.com/mlb/players/dylan-bundy.php,152.8,144.0,9.0,0.0,4.66,1.32,79.0,52.0,28.0,28.0,10.0,1.0,8.48,dylan-bundy,Dylan Bundy (MIN - SP),Dylan Bundy,Bundy,MIN,SP,,9-10-0SV|4.66|1.32|8.48K9,437.0,Dylan Bundy (MIN - SP),291.0,758.0,446.7,163.4,372.0,-65.0,,SP,Dylan Bundy (MIN - SP),"9-10-0SV|4.66|1.32|8.48K9
",299.0
434,Dustin May_LAD,,,2,,,,,17,,,,,,,37,P,https://www.fantasypros.com/mlb/players/dustin-may.php,18.8,19.0,1.0,0.0,3.61,1.18,8.0,5.0,15.0,1.0,1.0,0.0,9.1,dustin-may,Dustin May (LAD - SP),Dustin May,May,LAD,SP,IL60,1-1-0SV|3.61|1.18|9.10K9,438.0,Dustin May (LAD - SP) IL60,224.0,565.0,392.0,131.9,369.0,-69.0,,SP,Dustin May (LAD - SP),"1-1-0SV|3.61|1.18|9.10K9
",1080.0
435,Sam Hilliard_COL,356.0,51.0,19,51.0,9.0,0.23,0.296,82,15.0,3.0,34.0,126.0,0.449,0.745,177,H,https://www.fantasypros.com/mlb/players/sam-hilliard.php,,,,,,,,,,,,,,sam-hilliard,Sam Hilliard (COL - OF),Sam Hilliard,Hilliard,COL,OF,,.230|51R|19HR|51RBI|9SB,439.0,Sam Hilliard (COL - CF),278.0,478.0,417.2,43.1,505.0,66.0,,OF,Sam Hilliard (COL - OF),".230|51R|19HR|51RBI|9SB
",420.0
436,Yan Gomes_CHC,253.0,32.0,10,35.0,1.0,0.249,0.298,63,12.0,1.0,18.0,61.0,0.42,0.719,132,H,https://www.fantasypros.com/mlb/players/yan-gomes.php,,,,,,,,,,,,,,yan-gomes,Yan Gomes (CHC - C),Yan Gomes,Gomes,CHC,C,,.249|32R|10HR|35RBI|1SB,440.0,Yan Gomes (CHC - C),282.0,491.0,391.2,68.1,400.0,-40.0,,C,Yan Gomes (CHC - C),".249|32R|10HR|35RBI|1SB
",530.0
437,Carlos Hernandez_KC,,,19,,,,,125,,,,,,,177,P,https://www.fantasypros.com/mlb/players/carlos-hernandez.php,129.4,114.0,7.0,0.0,4.66,1.4,67.0,56.0,25.0,24.0,9.0,0.0,7.93,carlos-hernandez,"Carlos Hernandez (KC - RP,SP)",Carlos Hernandez,Hernandez,KC,"RP,SP",,7-9-0SV|4.66|1.40|7.93K9,441.0,"Carlos Hernandez (KC - SP,RP)",348.0,518.0,438.1,55.3,383.0,-58.0,,"RP,SP","Carlos Hernandez (KC - RP,SP)","7-9-0SV|4.66|1.40|7.93K9
",421.0
