,Index,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BBh,SO,SLG,OPS,PTS,Type,Link,IP,K,W,SV,ERA,WHIP,ER,BB,G,GS,L,CG,K9,ID,PlayerInfo,Name,Last,Team,Positions,Status,Projections,Rank,Player,BestADP,WorstADP,AvgADP,StdADP,ADP,vsADP,Notes,Positions2,PlayerInfo2,Description,PtsRank
1131,Keynan Middleton_FA,,,7,,,,,50,,,,,,,117,P,https://www.fantasypros.com/mlb/players/keynan-middleton.php,57.2,63.0,3.0,0.0,4.0,1.3,25.0,24.0,57.0,0.0,3.0,0.0,9.91,keynan-middleton,Keynan Middleton (FA - RP),Keynan Middleton,Middleton,FA,RP,FA,3-3-0SV|4.00|1.30|9.91K9,,,,,,,,,,,,"3-3-0SV|4.00|1.30|9.91K9
",718.0
1132,Kike Hernandez_FA,339.0,42.0,9,40.0,2.0,0.238,0.298,81,19.0,1.0,29.0,71.0,0.381,0.679,171,H,https://www.fantasypros.com/mlb/players/enrique-hernandez.php,,,,,,,,,,,,,,enrique-hernandez,"Kike Hernandez (FA - 1B,2B,3B,OF,SS)",Kike Hernandez,Hernandez,FA,"1B,2B,3B,OF,SS",FA,.238|42R|9HR|40RBI|2SB,,,,,,,,,,,,".238|42R|9HR|40RBI|2SB
",467.0
1133,Kirby Snead_SEA,,,3,,,,,26,,,,,,,48,P,https://www.fantasypros.com/mlb/players/kirby-snead.php,27.0,26.0,1.0,0.0,4.01,1.35,12.0,11.0,26.0,0.0,2.0,0.0,8.67,kirby-snead,Kirby Snead (SEA - RP),Kirby Snead,Snead,SEA,RP,NRI,1-2-0SV|4.01|1.35|8.67K9,,,,,,,,,,,,"1-2-0SV|4.01|1.35|8.67K9
",1175.0
1134,Kirby Yates_TEX,,,9,,,,,51,,,,,,,161,P,https://www.fantasypros.com/mlb/players/kirby-yates.php,63.4,77.0,3.0,2.0,4.06,1.35,29.0,35.0,65.0,0.0,3.0,0.0,10.93,kirby-yates,Kirby Yates (TEX - RP),Kirby Yates,Yates,TEX,RP,,3-3-2SV|4.06|1.35|10.93K9,,,,,,,,,,,,"3-3-2SV|4.06|1.35|10.93K9
",502.0
1135,Kody Clemens_PHI,108.0,15.0,5,16.0,1.0,0.253,0.321,27,5.0,0.0,11.0,30.0,0.458,0.78,59,H,https://www.fantasypros.com/mlb/players/kody-clemens.php,,,,,,,,,,,,,,kody-clemens,Kody Clemens (PHI - 1B),Kody Clemens,Clemens,PHI,1B,,.253|15R|5HR|16RBI|1SB,,,,,,,,,,,,".253|15R|5HR|16RBI|1SB
",1064.0
1136,Kody Funderburk_MIN,,,5,,,,,49,,,,,,,138,P,https://www.fantasypros.com/mlb/players/kody-funderburk.php,56.3,60.0,4.0,0.0,3.43,1.29,21.0,24.0,55.0,0.0,3.0,0.0,9.59,kody-funderburk,Kody Funderburk (MIN - RP),Kody Funderburk,Funderburk,MIN,RP,,4-3-0SV|3.43|1.29|9.59K9,,,,,,,,,,,,"4-3-0SV|3.43|1.29|9.59K9
",612.0
1137,Kolby Allard_FA,,,7,,,,,40,,,,,,,50,P,https://www.fantasypros.com/mlb/players/kolby-allard.php,38.6,33.0,2.0,0.0,4.93,1.41,21.0,15.0,10.0,6.0,3.0,0.0,7.69,kolby-allard,"Kolby Allard (FA - RP,SP)",Kolby Allard,Allard,FA,"RP,SP",FA,2-3-0SV|4.93|1.41|7.69K9,,,,,,,,,,,,"2-3-0SV|4.93|1.41|7.69K9
",1153.0
1138,Kole Calhoun_FA,198.0,24.0,7,26.0,1.0,0.226,0.285,45,9.0,1.0,16.0,56.0,0.383,0.668,88,H,https://www.fantasypros.com/mlb/players/kole-calhoun.php,,,,,,,,,,,,,,kole-calhoun,"Kole Calhoun (FA - 1B,OF)",Kole Calhoun,Calhoun,FA,"1B,OF",FA,.226|24R|7HR|26RBI|1SB,,,,,,,,,,,,".226|24R|7HR|26RBI|1SB
",875.0
1139,Kolten Wong_FA,222.0,29.0,5,25.0,6.0,0.245,0.303,54,11.0,1.0,19.0,47.0,0.377,0.68,114,H,https://www.fantasypros.com/mlb/players/kolten-wong.php,,,,,,,,,,,,,,kolten-wong,Kolten Wong (FA - 2B),Kolten Wong,Wong,FA,2B,FA,.245|29R|5HR|25RBI|6SB,,,,,,,,,,,,".245|29R|5HR|25RBI|6SB
",729.0
1140,Kolton Ingram_LAA,,,5,,,,,36,,,,,,,60,P,https://www.fantasypros.com/mlb/players/kolton-ingram.php,37.2,36.0,2.0,0.0,4.52,1.45,19.0,18.0,36.0,0.0,2.0,0.0,8.71,kolton-ingram,Kolton Ingram (LAA - RP),Kolton Ingram,Ingram,LAA,RP,,2-2-0SV|4.52|1.45|8.71K9,,,,,,,,,,,,"2-2-0SV|4.52|1.45|8.71K9
",1049.0
1141,Korey Lee_CWS,115.0,12.0,3,12.0,2.0,0.207,0.258,24,5.0,0.0,8.0,35.0,0.339,0.598,36,H,https://www.fantasypros.com/mlb/players/korey-lee.php,,,,,,,,,,,,,,korey-lee,Korey Lee (CWS - C),Korey Lee,Lee,CWS,C,,.207|12R|3HR|12RBI|2SB,,,,,,,,,,,,".207|12R|3HR|12RBI|2SB
",1304.0
1142,Kris Bubic_KC,,,3,,,,,24,,,,,,,36,P,https://www.fantasypros.com/mlb/players/kris-bubic.php,24.1,24.0,1.0,0.0,4.36,1.4,12.0,10.0,9.0,3.0,2.0,0.0,8.96,kris-bubic,Kris Bubic (KC - SP),Kris Bubic,Bubic,KC,SP,,1-2-0SV|4.36|1.40|8.96K9,,,,,,,,,,,,"1-2-0SV|4.36|1.40|8.96K9
",1305.0
1143,Kyle Crick_NYM,,,2,,,,,12,,,,,,,26,P,https://www.fantasypros.com/mlb/players/kyle-crick.php,14.2,15.0,0.0,0.0,4.24,1.44,7.0,8.0,15.0,0.0,1.0,0.0,9.51,kyle-crick,Kyle Crick (NYM - RP),Kyle Crick,Crick,NYM,RP,NRI,0-1-0SV|4.24|1.44|9.51K9,,,,,,,,,,,,"0-1-0SV|4.24|1.44|9.51K9
",1424.0
1144,Kyle Farmer_MIN,229.0,30.0,7,30.0,2.0,0.252,0.298,58,10.0,1.0,15.0,50.0,0.4,0.698,117,H,https://www.fantasypros.com/mlb/players/kyle-farmer.php,,,,,,,,,,,,,,kyle-farmer,"Kyle Farmer (MIN - 2B,3B,SS)",Kyle Farmer,Farmer,MIN,"2B,3B,SS",,.252|30R|7HR|30RBI|2SB,,,,,,,,,,,,".252|30R|7HR|30RBI|2SB
",719.0
1145,Kyle Freeland_COL,,,30,,,,,195,,,,,,,154,P,https://www.fantasypros.com/mlb/players/kyle-freeland.php,164.7,109.0,7.0,0.0,5.31,1.49,97.0,50.0,29.0,29.0,12.0,0.0,5.96,kyle-freeland,Kyle Freeland (COL - SP),Kyle Freeland,Freeland,COL,SP,,7-12-0SV|5.31|1.49|5.96K9,,,,,,,,,,,,"7-12-0SV|5.31|1.49|5.96K9
",535.0
1146,Kyle Gibson_STL,,,23,,,,,185,,,,,,,264,P,https://www.fantasypros.com/mlb/players/kyle-gibson.php,176.3,140.0,11.0,0.0,4.32,1.35,85.0,54.0,31.0,31.0,9.0,0.0,7.15,kyle-gibson,Kyle Gibson (STL - SP),Kyle Gibson,Gibson,STL,SP,,11-9-0SV|4.32|1.35|7.15K9,,,,,,,,,,,,"11-9-0SV|4.32|1.35|7.15K9
",241.0
1147,Kyle Hendricks_CHC,,,23,,,,,169,,,,,,,206,P,https://www.fantasypros.com/mlb/players/kyle-hendricks.php,154.4,108.0,9.0,0.0,4.61,1.35,79.0,38.0,27.0,27.0,9.0,0.0,6.3,kyle-hendricks,Kyle Hendricks (CHC - SP),Kyle Hendricks,Hendricks,CHC,SP,,9-9-0SV|4.61|1.35|6.30K9,,,,,,,,,,,,"9-9-0SV|4.61|1.35|6.30K9
",369.0
1148,Kyle Higashioka_SD,251.0,29.0,10,34.0,1.0,0.235,0.28,59,12.0,0.0,16.0,70.0,0.407,0.687,110,H,https://www.fantasypros.com/mlb/players/kyle-higashioka.php,,,,,,,,,,,,,,kyle-higashioka,Kyle Higashioka (SD - C),Kyle Higashioka,Higashioka,SD,C,,.235|29R|10HR|34RBI|1SB,,,,,,,,,,,,".235|29R|10HR|34RBI|1SB
",753.0
1149,Kyle Hurt_LAD,,,7,,,,,45,,,,,,,98,P,https://www.fantasypros.com/mlb/players/kyle-hurt.php,52.5,60.0,3.0,0.0,4.22,1.41,25.0,29.0,32.0,5.0,2.0,1.0,10.29,kyle-hurt,"Kyle Hurt (LAD - RP,SP)",Kyle Hurt,Hurt,LAD,"RP,SP",,3-2-0SV|4.22|1.41|10.29K9,,,,,,,,,,,,"3-2-0SV|4.22|1.41|10.29K9
",816.0
1150,Kyle Isbel_KC,337.0,45.0,9,39.0,9.0,0.246,0.302,83,20.0,2.0,27.0,79.0,0.395,0.697,175,H,https://www.fantasypros.com/mlb/players/kyle-isbel.php,,,,,,,,,,,,,,kyle-isbel,Kyle Isbel (KC - OF),Kyle Isbel,Isbel,KC,OF,,.246|45R|9HR|39RBI|9SB,,,,,,,,,,,,".246|45R|9HR|39RBI|9SB
",449.0
1151,Kyle Lewis_FA,101.0,13.0,4,13.0,1.0,0.233,0.314,23,4.0,0.0,12.0,31.0,0.394,0.708,47,H,https://www.fantasypros.com/mlb/players/kyle-lewis.php,,,,,,,,,,,,,,kyle-lewis,Kyle Lewis (FA - DH),Kyle Lewis,Lewis,FA,DH,FA,.233|13R|4HR|13RBI|1SB,,,,,,,,,,,,".233|13R|4HR|13RBI|1SB
",1185.0
1152,Kyle McCann_OAK,28.0,3.0,1,3.0,0.0,0.181,0.238,5,1.0,0.0,2.0,11.0,0.324,0.562,6,H,https://www.fantasypros.com/mlb/players/kyle-mccann.php,,,,,,,,,,,,,,kyle-mccann,Kyle McCann (OAK - C),Kyle McCann,McCann,OAK,C,NRI,.181|3R|1HR|3RBI|0SB,,,,,,,,,,,,".181|3R|1HR|3RBI|0SB
",1613.0
1153,Kyle Muller_OAK,,,9,,,,,74,,,,,,,99,P,https://www.fantasypros.com/mlb/players/kyle-muller.php,72.2,62.0,3.0,0.0,4.7,1.46,38.0,32.0,45.0,8.0,5.0,1.0,7.73,kyle-muller,"Kyle Muller (OAK - RP,SP)",Kyle Muller,Muller,OAK,"RP,SP",,3-5-0SV|4.70|1.46|7.73K9,,,,,,,,,,,,"3-5-0SV|4.70|1.46|7.73K9
",808.0
1154,Kyle Nelson_ARI,,,6,,,,,46,,,,,,,103,P,https://www.fantasypros.com/mlb/players/kyle-nelson.php,47.2,52.0,2.0,0.0,4.2,1.38,22.0,19.0,54.0,0.0,3.0,0.0,9.92,kyle-nelson,Kyle Nelson (ARI - RP),Kyle Nelson,Nelson,ARI,RP,,2-3-0SV|4.20|1.38|9.92K9,,,,,,,,,,,,"2-3-0SV|4.20|1.38|9.92K9
",785.0
1155,Kyle Nicolas_PIT,,,5,,,,,28,,,,,,,60,P,https://www.fantasypros.com/mlb/players/kyle-nicolas.php,30.3,31.0,2.0,0.0,4.45,1.38,15.0,14.0,29.0,0.0,1.0,0.0,9.21,kyle-nicolas,"Kyle Nicolas (PIT - RP,SP)",Kyle Nicolas,Nicolas,PIT,"RP,SP",,2-1-0SV|4.45|1.38|9.21K9,,,,,,,,,,,,"2-1-0SV|4.45|1.38|9.21K9
",1050.0
1156,Kyle Stowers_BAL,83.0,10.0,3,10.0,1.0,0.232,0.299,19,4.0,0.0,8.0,26.0,0.418,0.717,35,H,https://www.fantasypros.com/mlb/players/kyle-stowers.php,,,,,,,,,,,,,,kyle-stowers,Kyle Stowers (BAL - OF),Kyle Stowers,Stowers,BAL,OF,,.232|10R|3HR|10RBI|1SB,,,,,,,,,,,,".232|10R|3HR|10RBI|1SB
",1318.0
1157,Kyren Paris_LAA,90.0,12.0,3,9.0,4.0,0.236,0.309,21,4.0,0.0,9.0,28.0,0.377,0.686,40,H,https://www.fantasypros.com/mlb/players/kyren-paris.php,,,,,,,,,,,,,,kyren-paris,Kyren Paris (LAA - SS),Kyren Paris,Paris,LAA,SS,,.236|12R|3HR|9RBI|4SB,,,,,,,,,,,,".236|12R|3HR|9RBI|4SB
",1255.0
1158,Lance McCullers Jr._HOU,,,9,,,,,69,,,,,,,135,P,https://www.fantasypros.com/mlb/players/lance-mccullers.php,74.1,74.0,5.0,0.0,4.06,1.34,33.0,30.0,21.0,12.0,4.0,0.0,8.99,lance-mccullers,Lance McCullers Jr. (HOU - SP),Lance McCullers Jr.,McCullers Jr.,HOU,SP,,5-4-0SV|4.06|1.34|8.99K9,,,,,,,,,,,,"5-4-0SV|4.06|1.34|8.99K9
",623.0
1159,Landon Knack_LAD,,,5,,,,,31,,,,,,,46,P,https://www.fantasypros.com/mlb/players/landon-knack.php,30.0,26.0,2.0,0.0,4.7,1.34,16.0,9.0,16.0,3.0,2.0,0.0,7.8,landon-knack,Landon Knack (LAD - SP),Landon Knack,Knack,LAD,SP,,2-2-0SV|4.70|1.34|7.80K9,,,,,,,,,,,,"2-2-0SV|4.70|1.34|7.80K9
",1191.0
1160,Lane Ramsey_CWS,,,5,,,,,34,,,,,,,50,P,https://www.fantasypros.com/mlb/players/lane-ramsey.php,33.0,30.0,2.0,0.0,4.94,1.54,18.0,17.0,35.0,0.0,2.0,0.0,8.18,lane-ramsey,Lane Ramsey (CWS - RP),Lane Ramsey,Ramsey,CWS,RP,,2-2-0SV|4.94|1.54|8.18K9,,,,,,,,,,,,"2-2-0SV|4.94|1.54|8.18K9
",1154.0
1161,Lawrence Butler_OAK,268.0,31.0,9,30.0,5.0,0.239,0.292,64,14.0,1.0,20.0,75.0,0.393,0.685,119,H,https://www.fantasypros.com/mlb/players/lawrence-butler.php,,,,,,,,,,,,,,lawrence-butler,Lawrence Butler (OAK - OF),Lawrence Butler,Butler,OAK,OF,,.239|31R|9HR|30RBI|5SB,,,,,,,,,,,,".239|31R|9HR|30RBI|5SB
",701.0
1162,Lazaro Armenteros_OAK,44.0,5.0,1,5.0,1.0,0.2,0.275,9,2.0,0.0,5.0,20.0,0.341,0.617,10,H,https://www.fantasypros.com/mlb/players/lazaro-armenteros.php,,,,,,,,,,,,,,lazaro-armenteros,Lazaro Armenteros (OAK - OF),Lazaro Armenteros,Armenteros,OAK,OF,,.200|5R|1HR|5RBI|1SB,,,,,,,,,,,,".200|5R|1HR|5RBI|1SB
",1590.0
1163,Lenyn Sosa_CWS,205.0,23.0,8,23.0,2.0,0.239,0.278,49,9.0,0.0,11.0,48.0,0.398,0.676,93,H,https://www.fantasypros.com/mlb/players/lenyn-sosa.php,,,,,,,,,,,,,,lenyn-sosa,"Lenyn Sosa (CWS - 2B,3B)",Lenyn Sosa,Sosa,CWS,"2B,3B",,.239|23R|8HR|23RBI|2SB,,,,,,,,,,,,".239|23R|8HR|23RBI|2SB
",845.0
1164,Leo Jimenez_TOR,38.0,5.0,1,4.0,0.0,0.236,0.308,9,2.0,0.0,4.0,9.0,0.354,0.662,18,H,https://www.fantasypros.com/mlb/players/leonardo-jimenez.php,,,,,,,,,,,,,,leonardo-jimenez,"Leo Jimenez (TOR - 2B,SS)",Leo Jimenez,Jimenez,TOR,"2B,SS",,.236|5R|1HR|4RBI|0SB,,,,,,,,,,,,".236|5R|1HR|4RBI|0SB
",1516.0
1165,Leury Garcia_ATL,56.0,7.0,1,6.0,1.0,0.243,0.29,14,3.0,0.0,4.0,13.0,0.353,0.643,25,H,https://www.fantasypros.com/mlb/players/leury-garcia.php,,,,,,,,,,,,,,leury-garcia,"Leury Garcia (ATL - 2B,3B,OF,SS)",Leury Garcia,Garcia,ATL,"2B,3B,OF,SS",NRI,.243|7R|1HR|6RBI|1SB,,,,,,,,,,,,".243|7R|1HR|6RBI|1SB
",1436.0
1166,Levi Stoudt_CIN,,,3,,,,,16,,,,,,,18,P,https://www.fantasypros.com/mlb/players/levi-stoudt.php,14.5,12.0,1.0,0.0,5.39,1.51,9.0,6.0,12.0,1.0,1.0,0.0,7.45,levi-stoudt,"Levi Stoudt (CIN - RP,SP)",Levi Stoudt,Stoudt,CIN,"RP,SP",,1-1-0SV|5.39|1.51|7.45K9,,,,,,,,,,,,"1-1-0SV|5.39|1.51|7.45K9
",1517.0
1167,Lewin Diaz_WSH,67.0,8.0,3,8.0,0.0,0.23,0.295,15,3.0,0.0,6.0,18.0,0.391,0.686,32,H,https://www.fantasypros.com/mlb/players/lewin-diaz-1b.php,,,,,,,,,,,,,,lewin-diaz-1b,Lewin Diaz (WSH - 1B),Lewin Diaz,Diaz,WSH,1B,NRI,.230|8R|3HR|8RBI|0SB,,,,,,,,,,,,".230|8R|3HR|8RBI|0SB
",1354.0
1168,Liam Hendriks_FA,,,2,,,,,14,,,,,,,56,P,https://www.fantasypros.com/mlb/players/liam-hendriks.php,18.4,23.0,1.0,1.0,3.31,1.07,7.0,5.0,18.0,0.0,0.0,0.0,11.25,liam-hendriks,Liam Hendriks (FA - RP),Liam Hendriks,Hendriks,FA,RP,FA,1-0-1SV|3.31|1.07|11.25K9,,,,,,,,,,,,"1-0-1SV|3.31|1.07|11.25K9
",1092.0
1169,Liover Peguero_PIT,355.0,43.0,10,42.0,12.0,0.248,0.298,88,16.0,2.0,25.0,88.0,0.39,0.689,172,H,https://www.fantasypros.com/mlb/players/liover-peguero.php,,,,,,,,,,,,,,liover-peguero,"Liover Peguero (PIT - 2B,SS)",Liover Peguero,Peguero,PIT,"2B,SS",,.248|43R|10HR|42RBI|12SB,,,,,,,,,,,,".248|43R|10HR|42RBI|12SB
",462.0
1170,Livan Soto_LAA,82.0,10.0,2,8.0,2.0,0.233,0.3,19,4.0,0.0,8.0,23.0,0.35,0.65,34,H,https://www.fantasypros.com/mlb/players/livan-soto.php,,,,,,,,,,,,,,livan-soto,"Livan Soto (LAA - 2B,3B,SS)",Livan Soto,Soto,LAA,"2B,3B,SS",,.233|10R|2HR|8RBI|2SB,,,,,,,,,,,,".233|10R|2HR|8RBI|2SB
",1327.0
1171,Logan Davidson_OAK,6.0,1.0,0,1.0,0.0,0.167,0.231,1,0.0,0.0,1.0,2.0,0.167,0.397,2,H,https://www.fantasypros.com/mlb/players/logan-davidson-ss.php,,,,,,,,,,,,,,logan-davidson-ss,"Logan Davidson (OAK - 1B,2B,SS)",Logan Davidson,Davidson,OAK,"1B,2B,SS",MiLB,.167|1R|0HR|1RBI|0SB,,,,,,,,,,,,".167|1R|0HR|1RBI|0SB
",1626.0
1172,Logan Gillaspie_SD,,,3,,,,,19,,,,,,,31,P,https://www.fantasypros.com/mlb/players/logan-gillaspie.php,18.3,15.0,1.0,0.0,4.36,1.4,9.0,6.0,19.0,0.0,1.0,0.0,7.38,logan-gillaspie,Logan Gillaspie (SD - RP),Logan Gillaspie,Gillaspie,SD,RP,,1-1-0SV|4.36|1.40|7.38K9,,,,,,,,,,,,"1-1-0SV|4.36|1.40|7.38K9
",1370.0
1173,Logan Gragg_STL,,,3,,,,,21,,,,,,,26,P,https://www.fantasypros.com/mlb/players/logan-gragg.php,19.4,13.0,1.0,0.0,4.76,1.43,10.0,6.0,19.0,0.0,1.0,0.0,6.03,logan-gragg,Logan Gragg (STL - SP),Logan Gragg,Gragg,STL,SP,MiLB,1-1-0SV|4.76|1.43|6.03K9,,,,,,,,,,,,"1-1-0SV|4.76|1.43|6.03K9
",1425.0
1174,Logan Porter_KC,31.0,4.0,0,3.0,0.0,0.216,0.315,7,1.0,0.0,5.0,10.0,0.305,0.62,9,H,https://www.fantasypros.com/mlb/players/logan-porter.php,,,,,,,,,,,,,,logan-porter,Logan Porter (KC - C),Logan Porter,Porter,KC,C,NRI,.216|4R|0HR|3RBI|0SB,,,,,,,,,,,,".216|4R|0HR|3RBI|0SB
",1596.0
1175,Logan Sawyer_STL,,,2,,,,,13,,,,,,,19,P,https://www.fantasypros.com/mlb/players/logan-sawyer.php,12.4,10.0,1.0,0.0,4.58,1.43,6.0,5.0,12.0,0.0,1.0,0.0,7.26,logan-sawyer,Logan Sawyer (STL - RP),Logan Sawyer,Sawyer,STL,RP,NRI,1-1-0SV|4.58|1.43|7.26K9,,,,,,,,,,,,"1-1-0SV|4.58|1.43|7.26K9
",1506.0
1176,Lou Trivino_FA,,,3,,,,,25,,,,,,,49,P,https://www.fantasypros.com/mlb/players/lou-trivino.php,27.1,27.0,1.0,0.0,4.11,1.36,12.0,12.0,27.0,0.0,1.0,0.0,8.97,lou-trivino,Lou Trivino (FA - RP),Lou Trivino,Trivino,FA,RP,FA,1-1-0SV|4.11|1.36|8.97K9,,,,,,,,,,,,"1-1-0SV|4.11|1.36|8.97K9
",1164.0
1177,Lucas Erceg_OAK,,,6,,,,,59,,,,,,,170,P,https://www.fantasypros.com/mlb/players/lucas-erceg.php,66.9,83.0,3.0,4.0,4.17,1.47,31.0,39.0,66.0,0.0,4.0,0.0,11.17,lucas-erceg,Lucas Erceg (OAK - RP),Lucas Erceg,Erceg,OAK,RP,,3-4-4SV|4.17|1.47|11.17K9,,,,,,,,,,,,"3-4-4SV|4.17|1.47|11.17K9
",469.0
1178,Lucas Gilbreath_COL,,,6,,,,,36,,,,,,,54,P,https://www.fantasypros.com/mlb/players/lucas-gilbreath.php,35.3,35.0,1.0,0.0,4.9,1.54,19.0,19.0,37.0,0.0,2.0,0.0,8.92,lucas-gilbreath,Lucas Gilbreath (COL - RP),Lucas Gilbreath,Gilbreath,COL,RP,,1-2-0SV|4.90|1.54|8.92K9,,,,,,,,,,,,"1-2-0SV|4.90|1.54|8.92K9
",1117.0
1179,Lucas Sims_CIN,,,10,,,,,51,,,,,,,156,P,https://www.fantasypros.com/mlb/players/lucas-sims.php,60.3,73.0,3.0,2.0,4.52,1.42,30.0,35.0,63.0,0.0,3.0,0.0,10.9,lucas-sims,Lucas Sims (CIN - RP),Lucas Sims,Sims,CIN,RP,,3-3-2SV|4.52|1.42|10.90K9,,,,,,,,,,,,"3-3-2SV|4.52|1.42|10.90K9
",528.0
1180,Luis F. Ortiz_PHI,,,4,,,,,30,,,,,,,47,P,https://www.fantasypros.com/mlb/players/luis-ortiz.php,29.0,24.0,1.0,0.0,4.14,1.38,13.0,10.0,26.0,0.0,1.0,0.0,7.45,luis-ortiz,Luis F. Ortiz (PHI - RP),Luis F. Ortiz,F. Ortiz,PHI,RP,,1-1-0SV|4.14|1.38|7.45K9,,,,,,,,,,,,"1-1-0SV|4.14|1.38|7.45K9
",1186.0
1181,Luis Frias_ARI,,,5,,,,,39,,,,,,,67,P,https://www.fantasypros.com/mlb/players/luis-frias.php,40.8,40.0,2.0,0.0,4.4,1.44,20.0,20.0,39.0,0.0,2.0,0.0,8.82,luis-frias,Luis Frias (ARI - RP),Luis Frias,Frias,ARI,RP,,2-2-0SV|4.40|1.44|8.82K9,,,,,,,,,,,,"2-2-0SV|4.40|1.44|8.82K9
",1000.0
1182,Luis Garcia_HOU,,,3,,,,,16,,,,,,,41,P,https://www.fantasypros.com/mlb/players/luis-garcia-p.php,19.5,22.0,1.0,0.0,3.79,1.2,8.0,8.0,5.0,3.0,1.0,0.0,10.15,luis-garcia-p,Luis Garcia (HOU - SP),Luis Garcia,Garcia,HOU,SP,,1-1-0SV|3.79|1.20|10.15K9,,,,,,,,,,,,"1-1-0SV|3.79|1.20|10.15K9
",1240.0
1183,Luis Garcia_LAA,,,7,,,,,57,,,,,,,137,P,https://www.fantasypros.com/mlb/players/luis-garcia.php,59.2,59.0,3.0,1.0,4.0,1.34,26.0,22.0,61.0,0.0,3.0,0.0,8.97,luis-garcia,Luis Garcia (LAA - RP),Luis Garcia,Garcia,LAA,RP,,3-3-1SV|4.00|1.34|8.97K9,,,,,,,,,,,,"3-3-1SV|4.00|1.34|8.97K9
",616.0
1184,Luis Gil_NYY,,,4,,,,,26,,,,,,,60,P,https://www.fantasypros.com/mlb/players/luis-gil.php,30.8,34.0,2.0,0.0,4.14,1.32,14.0,14.0,18.0,5.0,2.0,0.0,9.94,luis-gil,Luis Gil (NYY - SP),Luis Gil,Gil,NYY,SP,,2-2-0SV|4.14|1.32|9.94K9,,,,,,,,,,,,"2-2-0SV|4.14|1.32|9.94K9
",1051.0
1185,Luis Guerrero_BOS,,,4,,,,,28,,,,,,,36,P,https://www.fantasypros.com/mlb/players/luis-guerrero.php,27.4,25.0,1.0,0.0,5.1,1.54,16.0,15.0,27.0,0.0,1.0,0.0,8.21,luis-guerrero,Luis Guerrero (BOS - RP),Luis Guerrero,Guerrero,BOS,RP,MiLB,1-1-0SV|5.10|1.54|8.21K9,,,,,,,,,,,,"1-1-0SV|5.10|1.54|8.21K9
",1306.0
1186,Luis Guillorme_ATL,100.0,13.0,2,10.0,0.0,0.259,0.335,26,5.0,0.0,11.0,20.0,0.363,0.697,51,H,https://www.fantasypros.com/mlb/players/luis-guillorme.php,,,,,,,,,,,,,,luis-guillorme,"Luis Guillorme (ATL - 2B,3B)",Luis Guillorme,Guillorme,ATL,"2B,3B",,.259|13R|2HR|10RBI|0SB,,,,,,,,,,,,".259|13R|2HR|10RBI|0SB
",1146.0
1187,Luis L. Ortiz_PIT,,,15,,,,,127,,,,,,,145,P,https://www.fantasypros.com/mlb/players/luis-ortiz-sp.php,120.1,90.0,6.0,0.0,4.58,1.51,61.0,54.0,31.0,21.0,8.0,0.0,6.74,luis-ortiz-sp,Luis L. Ortiz (PIT - SP),Luis L. Ortiz,L. Ortiz,PIT,SP,,6-8-0SV|4.58|1.51|6.74K9,,,,,,,,,,,,"6-8-0SV|4.58|1.51|6.74K9
",592.0
1188,Luis Medina_OAK,,,16,,,,,124,,,,,,,186,P,https://www.fantasypros.com/mlb/players/luis-medina-p.php,131.1,120.0,6.0,0.0,4.48,1.45,65.0,65.0,25.0,25.0,10.0,0.0,8.24,luis-medina-p,"Luis Medina (OAK - RP,SP)",Luis Medina,Medina,OAK,"RP,SP",,6-10-0SV|4.48|1.45|8.24K9,,,,,,,,,,,,"6-10-0SV|4.48|1.45|8.24K9
",418.0
1189,Luis Patino_SD,,,8,,,,,50,,,,,,,70,P,https://www.fantasypros.com/mlb/players/luis-patino.php,50.8,43.0,3.0,0.0,4.89,1.48,28.0,25.0,39.0,3.0,3.0,0.0,7.62,luis-patino,Luis Patino (SD - RP),Luis Patino,Patino,SD,RP,,3-3-0SV|4.89|1.48|7.62K9,,,,,,,,,,,,"3-3-0SV|4.89|1.48|7.62K9
",982.0
1190,Luis Torrens_FA,110.0,11.0,4,14.0,0.0,0.225,0.284,25,5.0,0.0,9.0,33.0,0.371,0.655,43,H,https://www.fantasypros.com/mlb/players/luis-torrens.php,,,,,,,,,,,,,,luis-torrens,"Luis Torrens (FA - C,DH)",Luis Torrens,Torrens,FA,"C,DH",FA,.225|11R|4HR|14RBI|0SB,,,,,,,,,,,,".225|11R|4HR|14RBI|0SB
",1216.0
1191,Luis Urias_SEA,386.0,52.0,13,48.0,2.0,0.228,0.314,88,18.0,1.0,48.0,99.0,0.382,0.696,198,H,https://www.fantasypros.com/mlb/players/luis-urias.php,,,,,,,,,,,,,,luis-urias,"Luis Urias (SEA - 2B,3B)",Luis Urias,Urias,SEA,"2B,3B",,.228|52R|13HR|48RBI|2SB,,,,,,,,,,,,".228|52R|13HR|48RBI|2SB
",390.0
1192,Luis Vazquez_CHC,49.0,5.0,1,5.0,1.0,0.219,0.279,11,2.0,0.0,4.0,13.0,0.32,0.599,18,H,https://www.fantasypros.com/mlb/players/luis-vazquez.php,,,,,,,,,,,,,,luis-vazquez,"Luis Vazquez (CHC - 2B,SS)",Luis Vazquez,Vazquez,CHC,"2B,SS",,.219|5R|1HR|5RBI|1SB,,,,,,,,,,,,".219|5R|1HR|5RBI|1SB
",1518.0
